cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
G16B,G16B50/00,"According to various embodiments, aspects of the invention provide a highly efficient meta-analysis infrastructure for performing research queries across a large number of studies and experiments from diverse sequencing technologies as well as different biological and chemical assays, data types and organisms, as well as systems to build and add to such an infrastructure. The methods, systems and apparatuses described enable combining orthogonal types of data and available public knowledge to elucidate mechanisms governing normal development, disease progression, as well as susceptibility of individuals to disease or response to drug treatments.",10127353,Method and systems for querying sequence-centric scientific information,2018
G16B,G16B20/00,"The present invention provides an ex vivo method for aiding the diagnosis of Alzheimer's disease in a patient comprising: (i) determining the number of alleles of ApoE4 in the patient's genome; (ii) determining the combined expression level of at least three platelet proteins in a platelet sample from the patient; and (iii) comparing the resulting value of step (ii) to a control value, wherein the at least three platelet proteins include at least one isoform of alpha-tropomyosin containing exon 1a and at least two platelet proteins selected from monoamine oxidase-B, coagulation factor XIIIa, wild-type GSTO-1 or mutant GSTO-1, wherein a result higher than the control value is indicative of Alzheimer's disease.The invention also provides a solid support comprising one or more ligands of at least one isoform of alpha-tropomyosin containing exon 1a, and one or more ligands of at least two platelet proteins selected from monoamine oxidase-B, coagulation factor XIIIa, wild-type GSTO-1 protein and/or mutant GSTO-1 protein immobilized thereon.",9880178,Method for aiding diagnosis of Alzheimer's disease,2018
G16B,G16B40/00,Disclosed are various embodiments for interpretation of flow cytometry data. Flow cytometry data sets are combined to form a multidimensional image cube. The machine learning functions and genetic algorithm interpret the multidimensional image cube to produce a confidence value that is assigned to a function for the targeted condition. The confidence value determines the relative degree to which a targeted condition is present or absent in a flow cytometry data set. Such confidence value can be used to diagnose and interpret results from flow cytometry data.,9965702,Method for analysis and interpretation of flow cytometry data,2018
G16B,G16B25/00,"A method for analyzing water toxicity, the method including: exposure experiment, sample collection, transcriptome detection, metabolome detection, screening of differentially expressed genes, screening of differentially expressed metabolites, and identification of commonly changed biological pathways in both the transcriptome and the metabolome.",10041118,Method for analyzing water toxicity,2018
G16B,G16B5/00,"The invention describes an explicit solvent all-atom molecular dynamics methodology (SILCS: Site Identification by Ligand Competitive Saturation) that uses small aliphatic and aromatic molecules plus water molecules to map the affinity pattern of a large molecule for hydrophobic groups, aromatic groups, hydrogen bond donors, and hydrogen bond acceptors. By simultaneously incorporating ligands representative of all these functionalities, the method is an in silico free energy-based competition assay that generates three-dimensional probability maps of fragment binding (FragMaps) indicating favorable fragment:large molecule interactions. The FragMaps may be used to qualitatively inform the design of small-molecule ligands or as scoring grids for high-throughput in silico docking that incorporates both an atomic-level description of solvation and the large molecule's flexibility.",10002228,Method for binding site identification by molecular dynamics simulation (silcs: site identification by ligand competitive saturation),2018
G16B,G16B20/00,"An affinity ligand peptide library of IgG constructed on the basis of Protein A affinity model and the application of a design method thereof. According to the Molecular Mechanics—Poisson-Boltzmann surface area (MM/PBSA) method and on the basis of the known human IgG-Protein A complex structure, the hot spots of Protein A that have high affinity for human IgG are obtained analytically, and a Protein A simplified affinity model is built thereof. An affinity peptide library of IgG is constructed including heptapeptide and octapeptide structural modes. On the basis of the peptide structural modes, the types of inserted amino acids that ‘X’ residues represent are further identified using amino acid location method. Then, molecular docking and molecular dynamics simulation methods are used to screen the candidate peptides successively. Finally, the affinity peptide ligands that can effectively purify IgG are identified using affinity chromatography.",10001489,Method for constructing a novel affinity peptide library for binding immunoglobulin G based on a protein affinity model of protein A,2018
G16B,G16B30/00,"A method for designing a protein capable of binding in an RNA base selective manner or RNA base sequence specific manner is provided. The protein of the present invention is a protein containing one or more of PPR motifs (preferably 2 to 14 PPR motifs) each consisting of a polypeptide of 30- to 38-amino acid length represented by the formula 1 (wherein Helix A is a moiety of 12-amino acid length capable of forming an α-helix structure, and is represented by the formula 2, wherein, in the formula 2, A1 to A12 independently represent an amino acid; X does not exist, or is a moiety of 1- to 9-amino acid length; Helix B is a moiety of 11- to 13-amino acid length capable of forming an α-helix structure; and L is a moiety of 2- to 7-amino acid length represented by the formula 3, wherein, in the formula 3, the amino acids are numbered “i” (−1), “ii” (−2), and so on from the C-terminus side, provided that Liii to Lvii may not exist), and combination of three amino acids A1, A4 and Lii, or combination of two amino acids A4, and Lii is a combination corresponding to a target RNA base or base sequence.",9984202,"Method for designing RNA binding protein utilizing PPR motif, and use thereof",2018
G16B,G16B25/00,"The invention provides a method for determining presence of a disease, comprising steps of; measuring the levels of expression of transcription products of genes in a biological sample obtained from a subject suspected of having a target disease, wherein the genes comprise at least one gene belonging to each of at least two disease-determining gene families related to the target disease; obtaining values representing deviations by standardizing the levels of the expression based on the levels of expression of transcription products of the corresponding genes in a plurality of healthy subjects; obtaining the average of values representing deviations with respect to the gene belonging to each of the disease-determining gene families; and determining whether or not the subject has the target disease by using the average; as well as a computer program product for determining presence of a disease.",9898574,Method for determining the presence of disease,2018
G16B,G16B20/00,"The invention is directed to sequence-based profiling of populations of nucleic acids by multiplex amplification and attachment of one or more sequence tags to target nucleic acids and/or copies thereof followed by high-throughput sequencing of the amplification product. In some embodiments, the invention includes successive steps of primer extension, removal of unextended primers and addition of new primers either for amplification (for example by PCR) or for additional primer extensions. Some embodiments of the invention are directed to minimal residual disease (MRD) analysis of patients being treated for cancer. Sequence tags incorporated into sequence reads provide an efficient means for determining clonotypes and at the same time provide a convenient means for detecting carry-over contamination from other samples of the same patient or from samples of a different patient which were tested in the same laboratory.",10077473,Method for genotyping clonotype profiles using sequence tags,2018
G16B,G16B30/00,"Provided are methods for identifying antibodies that bind to an antigen in primates. In certain embodiments, the methods comprise: sequencing the cDNA prepared from a combined population of antibody-producing B-cells to obtain a plurality of antibody heavy chain sequences and a plurality of antibody light chain sequences; grouping the obtained antibody heavy chain sequences into heavy chain groups based on their CDR3 sequences; grouping the obtained antibody light chain sequences into light chain groups based on their CDR3 sequences; pairing the heavy chain groups with the light chain groups based on the number of antibody heavy chain or light chain sequences in each group; pairing one antibody heavy chain sequence and one light chain sequence in each paired heavy chain group and light chain group; and testing candidate antibodies comprising the paired heavy chain and light chain sequences for binding to the antigen.",10042975,Method for identifying antigen-specific antibodies in primate,2018
G16B,G16B15/00,The present invention relates to a method for identifying a compound that inhibits an activity of a histone lysine demethylase.,9890434,Method for identifying compound for inhibiting an activity of a histone lysine demethylase,2018
G16B,G16B15/00,"The present invention relates to an improved method for drug discovery. In particular the present invention provides a method of identifying compounds capable of binding to a functional conformational state of a protein of interest or protein fragment thereof, said method comprising the steps of: (a) Binding a function-modifying antibody to the target protein of interest or a fragment thereof to provide an antibody-constrained protein or fragment, wherein the antibody has binding kinetics with the protein or fragment which are such that it has a low dissociation rate constant, (b) Providing a test compound which has a low molecular weight, (c) Evaluating whether the test compound of step b) binds the antibody constrained protein or fragment, and (d) Select a compound from step c) based on the ability to bind to the protein or fragment thereof.",10048253,Method for identifying compounds of therapeutic interest,2018
G16B,G16B15/00,"The present invention relates to a method for producing a population of nucleic acids encoding at least one protein comprising at least one immunoglobulin variable domain having a non-human-derived CDR3 amino acid sequence embedded in essentially human framework sequences, as well as to a population of nucleic acids and a population of proteins relates thereto and uses thereof.",10125198,Method for mass humanization of non-human antibodies,2018
G16B,G16B40/00,"A method of measuring an analyte amount in a whole blood sample, including:",10132800,Method for measuring the plasma concentration of an analyte directly on a whole blood sample,2018
G16B,G16B35/00,"A method for selectively obtaining a natural variant of an enzyme having activity includes (1) a step of detecting an ORF sequence of a protein having enzyme activity from a genome database including base sequences of metagenomic DNA of environmental microbiota; (2) a step of obtaining at least one PCR clone including the ORF sequence having a full length, a partial sequence of the ORF sequence, or a base sequence encoding an amino acid sequence which is formed by deletion, substitution, or addition of at least one amino acid residue in an amino acid sequence encoded by the ORF sequence, by performing PCR cloning on at least one metagenomic DNA of the environmental microbiota by using a primer designed based on the ORF sequence; (3) a step of determining a base sequence and an amino acid sequence which is encoded by the base sequence for each PCR clone obtained in the step (2); and (4) a step of selecting a natural variant of an enzyme having activity by measuring enzyme activity of proteins encoded by each PCR clone obtained in the step (2).",9944914,Method for obtaining natural variant of enzyme and super thermostable cellobiohydrolase,2018
G16B,G16B20/00,"Disclosed is a method for prediction of an immune response against human leukocyte antigens (HLA) after transplantation, said method comprising HLA-typing of the donor and/or donor material and recipient to determine HLA-mismatches and determination of the number of predicted indirectly recognized HLA epitopes (PIRCHES). In particular, methods for selecting and/or screening donor material for allogeneic transplantation, for example for selecting donor material with permissible mismatches from mismatched unrelated donors and pre-transplantation prediction of an unwanted alloreactivity that could occur after transplantation of hematopoietic stem cells, cord blood, kidneys and/or other cells, tissues or organs are disclosed.",10120974,Method for prediction of an immune response against mismatched human leukocyte antigens,2018
G16B,G16B45/00,"A method for processing a plurality of spectral datasets (J1-Jn) intended for being used by a molecular imaging method or a method for recording a plurality of spectral datasets (J1-Jn), each spectral dataset (J1-Jn) being defined by a set of spatial positions (Xi, Yj) each of which is associated with a molecular spectrum with at least two dimensions containing a set of molecular information (S(Xi, Yj)), the method including in particular the following steps: for each dataset (J1-Jn), cutting the molecular spectrum associated with each position (Xi, Yj) into a plurality of spectrum segments (T1-Tm); inserting the segments (T1-Tm) obtained for each position (Xi, Yj) of each dataset (J1-Jn) into a database (BDD); selecting in the database (BDD), following a request relating to molecular information of interest, the one or more segments (T1-Tm) containing the molecular information of interest; and selecting, within each segment (T1-Tm), the molecular information of interest.",10013598,Method for processing molecular imaging data and corresponding data server,2018
G16B,G16B20/00,The present invention relates to a method for quantifying the relative content of a protein in a sample. The present invention also relates to a method for comprising the relative content of a protein in at least two samples.,9857377,Method for quantification of proteome,2018
G16B,G16B40/00,"The present invention is related to a method for determining pulmonary disease progression severity in a subject having cystic fibrosis and treating the subject according to the severity. The method comprises obtaining a whole blood sample from the subject; detecting the mRNA expression level of each of the following genes: TLR2, ADAM9, PLXND1, CD163, CD36, CD64, CSPG2, IL32, HPSE, HCA112; determining the severity of the pulmonary disease progression based on the subject's combined mRNA expression level of the genes; and treating the subject.",10126295,Method for treating pulmonary exacerbation and disease progression in subjects having cystic fibrosis,2018
G16B,G16B99/00,"A method of and an apparatus for measuring biometric information are provided. The method includes receiving an image of a biosensor including a reagent pad on which a sample is collected, and comparing brightness information of a reacting region of the reagent pad in the received image with reference brightness information in the received image to determine a value of a reagent reaction between the reagent pad and the sample.",10055837,Method of and apparatus for measuring biometric information,2018
G16B,G16B5/00,"A method of controlling relaxation equipment is a method of controlling relaxation equipment capable of changing a biological value of a user. The method includes: obtaining a user model including a transition in biological value within a period from a start time to an end time of a program being viewed by the user; obtaining a first biological value of the user viewing the program; and controlling the relaxation equipment such that the biological value of the user at the end time approximates a second biological value included in the user model, which is a value at the end time, based on the first biological value and the second biological value.",9889270,"Method of controlling relaxation equipment, control system for relaxation equipment, and method of creating user model",2018
G16B,G16B20/00,"A method of evaluating fatty liver related disease includes (I) an obtaining step of obtaining amino acid concentration data on a concentration value of an amino acid in blood collected from a subject to be evaluated and (II) a concentration value criterion evaluating step of evaluating a state of a fatty liver related disease including at least one of fatty liver, NAFLD, and NASH in the subject, based on the amino acid concentration data of the subject obtained at the obtaining step.",9971866,"Method of evaluating fatty liver related disease, fatty liver related disease-evaluating apparatus, fatty liver related disease-evaluating method, fatty liver related disease-evaluating program product, fatty liver related disease-evaluating system, information communication terminal apparatus, and method of searching for prophylactic/ameliorating substance for fatty liver related disease",2018
G16B,G16B35/00,"The disclosure relates to a method of generating a diverse set of variants to screen improved and novel properties within the variant population, a system for creating the diverse set of variants, and the variant peptides.",10155943,"Method of generating an optimized, diverse population of variants",2018
G16B,G16B20/00,"Methods of identifying polypeptides have been developed using a de novo sequencing technique. Methods use photodissociation and low-energy fragmentation and the spectra of peptide ions obtained therefrom, such as obtained by post-source decay (PSD), have been developed. The methods include photodissociation and the spectra therefrom obtainable from treating ions with predetermined wavelengths of radiation in the vacuum ultraviolet range of the electromagnetic spectrum. The confidence of amino acid assignments based on x-type ions is evaluated by observing complementary y-, v- and w-type ions that provide additional constraints to sequence identification.",10107820,Method of identifying peptides,2018
G16B,G16B25/00,The invention provides methods to identify pRNA- and pDNA oligomer affinity pairs. Affinity pairs comprised of nucleic acid oligomers which demonstrate no cross-reactivity (“orthogonal”) are designed using software and empirically verified by thermodynamic study and lateral flow testing. The design software uses a semi-random algorithm to build such sequences of nucleic acid oligomers based on user-input parameters for affinity strength and orthogonal stringency. These pairs can be applied for use in multi-analyte solid support and lateral flow diagnostic tests.,10127349,Method of producing oligomer affinity pairs,2018
G16B,G16B50/00,"A method to manage raw genomic data (SAM/BAM files) in a privacy preserving manner in a biobank. By using order preserving encryption of the reads' positions, the method provides a requested range of nucleotides to a medical unit, without revealing the locations of the short reads (which include the requested nucleotides) to the biobank. The method prevents the leakage of extra information in the short reads to the medical unit by masking the encrypted short reads at the biobank. That is, specific parts of the genomic data for which the medical unit is not authorized or the patient prefers to keep secret are masked at the biobank, without revealing any information to the biobank.",10013575,Method to manage raw genomic data in a privacy preserving manner in a biobank,2018
G16B,G16B40/00,"A method for detecting aggressive prostate cancer is described, for instance for use in determination of the need for biopsy based. Disclosed methods recognize the difference in PSA rate of change for men in different prostate health states and having different risk profiles so as to provide a route for earlier detection of aggressive prostate cancer, for example in asymptomatic men.",10042977,Method utilizing repeat PSA screening for diagnosis of virulent prostate cancer,2018
G16B,G16B25/00,"An aspect of the present invention is a computer executable method for characterizing, e.g. for diagnostic purposes, utilizing a reference database, a query sample tissue based on the gene expression data of the tissue. The method is characterized in that it comprises the steps of calculating an expression match score (EM-score) indicating the likelihood of having the gene expression level observed in the query sample in each of the tissue categories of the reference database, calculating for the genes of the sample tissue, using e.g. the EM-score, tissue specificity score (TS-score), that expresses how uniquely a gene identifies the query sample as belonging to a certain tissue category, calculating, utilizing e.g. the TS-score, overall similarity of the sample tissue in relation to a tissue category of the reference database, and storing at least some resulting characterization data to a memory device or outputting the data to an output device of a computer. An arrangement and a computer program product are also disclosed.",9940383,"Method, an arrangement and a computer program product for analysing a biological or medical sample",2018
G16B,G16B30/00,"A method, computer program product, and system are provided to calibrate a sensor array with a plurality of sensors. The method can include sweeping a voltage of a reference electrode from a first voltage to a second voltage, where the reference electrode is in fluid communication with the sensor array. The output voltage of each of the plurality of sensors can be monitored at one or more voltages within the first and second voltages. An overall average gain of the plurality of sensors can be calculated at each of the one or more voltages. Further, an acquisition window for the sensor may can be determined. The acquisition window can include a maximum distribution of sensors that provides a maximal overall average gain at a particular reference electrode voltage.",9927393,Methods and apparatus for measuring analytes,2018
G16B,G16B20/00,"Methods and apparatus for the selection or processing of particles sensitive to the application of an external stimulus, in which is produced, by applying the external stimulus, the rupture/lysis of at least one selected particle or the fusion of first and second selected particles, by means of the organization of the particles using a first field of force by selectively energizing electrodes of an array of selectable electrodes having dimensions comparable to or smaller than those of the particles, applying to the electrodes a first configuration of stresses; and by applying to the electrodes a second configuration of stresses, so as to create a second field of force, located substantially close to at least one selected particle to be lysated or to a pair of first and second particles to be fused and such as to produce the application of a stimulus suited to produce their lysis or fusion.",9914135,"Methods and apparatus for the selection and/or processing of particles, in particular for the selective and/or optimised lysis of cells",2018
G16B,G16B30/00,"Technology provided herein relates in part to methods, processes, compositions and apparatuses for analyzing nucleic acid.",9920361,Methods and compositions for analyzing nucleic acid,2018
G16B,G16B25/00,"The invention provides methods and compositions, including, without limitation, algorithms, computer readable media, computer programs, apparatus, and systems for determining the identity of nucleic acids in nucleotide sequences using, for example, data obtained from sequencing by synthesis methods. The methods of the invention include correcting one or more phenomena that are encountered during nucleotide sequencing, such as using sequencing by synthesis methods. These phenomena include, without limitation, sequence lead, sequence lag, spectral crosstalk, and noise resulting from variations in illumination and/or filter responses.",9879309,Methods and compositions for base calling nucleic acids,2018
G16B,G16B30/00,"Computer implemented methods, and systems performing such methods for processing signal data from analytical operations and systems, and particularly in processing signal data from sequence-by-incorporation processes to identify nucleotide sequences of template nucleic acids and larger nucleic acid molecules, e.g., genomes or fragments thereof.",10023911,Methods and processes for calling bases in sequence by incorporation methods,2018
G16B,G16B25/00,"The invention provides methods and compositions, including, without limitation, algorithms, computer readable media, computer programs, apparatus, and systems for determining the identity of nucleic acids in nucleotide sequences using, for example, data obtained from sequencing by synthesis methods. The methods of the invention include correcting one or more phenomena that are encountered during nucleotide sequencing, such as using sequencing by synthesis methods. These phenomena include, without limitation, sequence lead, sequence lag, spectral crosstalk, and noise resulting from variations in illumination and/or filter responses.",9926595,Methods and solutions for inhibiting undesired cleaving of labels,2018
G16B,G16B30/00,"The invention includes methods for aligning reads (e.g., nucleic acid reads, amino acid reads) to a reference sequence construct, methods for building the reference sequence construct, and systems that use the alignment methods and constructs to produce sequences. The method is scalable, and can be used to align millions of reads to a construct thousands of bases or amino acids long. The invention additionally includes methods for identifying a disease or a genotype based upon alignment of nucleic acid reads to a location in the construct.",9898575,Methods and systems for aligning sequences,2018
G16B,G16B30/00,"The present disclosure provides computer implemented methods and systems for analyzing datasets, such as large data sets output from nucleic acid sequencing technologies. In particular, the present disclosure provides for data analysis comprising computing the BWT of a collection of strings in an incremental, character by character, manner. The present disclosure also provides compression boosting strategies resulting in a BWT of a reordered collection of data that is more compressible by second stage compression methods compared to non-reordered computational analysis.",9929746,Methods and systems for data analysis and compression,2018
G16B,G16B15/00,"Disclosed herein in are methods and systems for determining genetic variants (e.g., copy number variation) in a polynucleotide sample. A method for determining copy number variations includes tagging double-stranded polynucleotides with duplex tags, sequencing polynucleotides from the sample and estimating total number of polynucleotides mapping to selected genetic loci. The estimate of total number of polynucleotides can involve estimating the number of double-stranded polynucleotides in the original sample for which no sequence reads are generated. This number can be generated using the number of polynucleotides for which reads for both complementary strands are detected and reads for which only one of the two complementary strands is detected.",9920366,Methods and systems for detecting genetic variants,2018
G16B,G16B30/00,"The invention provides methods for identifying rare variants near a structural variation in a genetic sequence, for example, in a nucleic acid sample taken from a subject. The invention additionally includes methods for aligning reads (e.g., nucleic acid reads) to a reference sequence construct accounting for the structural variation, methods for building a reference sequence construct accounting for the structural variation or the structural variation and the rare variant, and systems that use the alignment methods to identify rare variants. The method is scalable, and can be used to align millions of reads to a construct thousands of bases long, or longer.",9904763,Methods and systems for detecting sequence variants,2018
G16B,G16B15/00,"The present invention relates to the discovery of a method for identifying a treatment regimen for a patient diagnosed with cancer, predicting patient resistance to therapeutic agents and identifying new therapeutic agents. Specifically, the present invention relates to the use of an algorithm to identify a mutation in a kinase, determine if the mutation is an activation or resistance mutation and then to suggest an appropriate therapeutic regimen. The invention also relates to the use of a pattern matching algorithm and a crystal structure library to predict the functionality of a gene mutation, predict the specificity of small molecule kinase inhibitors and for the identification of new therapeutic agents.",10093982,Methods and systems for determination of an effective therapeutic regimen and drug discovery,2018
G16B,G16B30/00,"The present disclosure provides methods and systems for determining and/or characterizing one or more haplotypes and/or phasing of haplotypes in a nucleic acid sample. In particular, the disclosure provides methods for determining a haplotype and/or phasing of haplotypes in a nucleic acid sample by incorporating synthetic polymorphisms into fragments of a nucleic acid sample and utilizing the synthetic polymorphisms in determining one or more haplotypes and/or phasing of haplotypes.",9977861,Methods and systems for determining haplotypes and phasing of haplotypes,2018
G16B,G16B20/00,"In one exemplary embodiment, a computer-implemented method for determining a genetic result from a biological sample is provided. The method includes receiving nucleic acid amplification data of a biological sample, by a processor, from a biological instrument. The method further includes storing translation data, in a memory. The translation data includes a pattern of assay values associated with possible genetic results. The method further includes comparing the translation data with the nucleic acid amplification data, by the processor, to generate the genetic result of the biological sample. Moreover, the method includes displaying the genetic result, on a display, to a user.",10007753,Methods and systems for determining meta-genotypes,2018
G16B,G16B30/00,"A computer-implemented method for processing and/or analyzing nucleic acid sequencing data comprises receiving a first data input and a second data input. The first data input comprises untargeted sequencing data generated from a first nucleic acid sample obtained from a subject. The second data input comprises target-specific sequencing data generated from a second nucleic acid sample obtained from the subject. Next, with the aid of a computer processor, the first data input and the second data input are combined to produce a combined data set. Next, an output derived from the combined data set is generated. The output is indicative of the presence or absence of one or more polymorphisms of the first nucleic acid sample and/or the second nucleic acid sample.",10032000,Methods and systems for genomic analysis,2018
G16B,G16B30/00,"The invention provides methods and system for making specific base calls at specific loci using a reference sequence construct, e.g., a directed acyclic graph (DAG) that represents known variants at each locus of the genome. Because the sequence reads are aligned to the DAG during alignment, the subsequent step of comparing a mutation, vis-à-vis the reference genome, to a table of known mutations can be eliminated. The disclosed methods and systems are notably efficient in dealing with structural variations within a genome or mutations that are within a structural variation.",10078724,Methods and systems for genotyping genetic samples,2018
G16B,G16B45/00,"A method for identifying a reaction site associated with an amplification curve from a plurality of amplification curves is provided. Amplification data is received from a plurality of reaction sites, wherein each reaction site contains a sample. A plurality of amplification curves is generated from the amplification data and a first portion of the plurality of amplification curves is displayed on a display screen. A list of indications of reaction sites associated with the first portion of amplification curves is displayed alongside the first portion of amplification curves on the display screen. Then the view is adjusted to display a second portion of the plurality of amplification curves, and the list is dynamically adjusted to display indications of reaction sites associated with the second portion of amplification curves alongside the second portion of amplification curves on the display screen, wherein the list is configured to be scrollable.",10102653,Methods and systems for identifying polymerase chain reaction sites,2018
G16B,G16B40/00,Methods and systems for identifying a quantitation cycle (Cq) for a PCR reaction that includes fitting a line having a plurality of line segments to data points associated with a PCR amplification reaction. The data points include a cycle value associated with a PCR cycle and a product value associated with a PCR product. A baseline is identified and reaction segment associated with an exponential region of the PCR reaction is also identified. The reaction segment includes a subset of the plurality of line segments having a slope not less than a steepness criterion. A reaction line is fit to the data points associated with the reaction segment. The Cq is identified by calculating the cycle value for a data point defining the intersection of the baseline and reaction line.,10032001,Methods and systems for identifying the quantitation cycle for a PCR amplification reaction,2018
G16B,G16B15/00,The present disclosure provides methods of measuring a property of a macromolecule. The methods generally involve applying an empirically learned correction term to a test metric to generate a high-accuracy measurement. The present disclosure further provides a computer program product and a computer system for carrying out a subject method.,9995766,Methods and systems for measuring a property of a macromolecule,2018
G16B,G16B25/00,"Methods of predicting whether a subject has a cervical intraepithelial neoplasia (CIN) lesion are provided. Aspects of the methods include obtaining both morphometric and biomarker data from a liquid cervical cellular sample and then using both types of data to predict whether the subject has a CIN lesion. Also provided are systems that find use in practicing the methods. The methods and systems find use in a variety of applications, including cervical cancer screening applications.",10011884,Methods and systems for predicting whether a subject has a cervical intraepithelial neoplasia (CIN) lesion from a suspension sample of cervical cells,2018
G16B,G16B5/00,"Methods and systems for determining a set of control molecules for use in a combinatorial approach for the treatment of medical conditions, including providing one or more sets of control molecules, where each control molecule within the set acts on a set of targets and the number of control molecules within the one or more sets of control molecules is fewer than the number of targets within the sets of targets; and searching within the sets of control molecules to identify a subset of control molecules that together with a subset of targets form an artificial system to produce a biological effect through the modulation of the subset of targets.",10095842,Methods for artificial combinatorial control of biological systems,2018
G16B,G16B25/00,"Described herein are methods, compositions and kits directed to the detection of gene dysregulations such as those arising from gene fusions and/or chromosomal abnormalities, e.g., translocations, insertions, inversions and deletions. Samples containing dysregulated gene(s) of interest may show independent expression patterns for the 5′ and 3′ regions of the gene. The methods, compositions and kits are useful for detecting mutations that cause the differential expression of a 5′ portion of a target gene relative to the 3′ region of the target gene.",10093985,Methods for detecting gene dysregulation by intragenic differential expression,2018
G16B,G16B30/00,The disclosure provides methods to assemble genomes of eukaryotic or prokaryotic organisms. The disclosure further provides methods for haplotype phasing and meta-genomics assemblies.,10089437,Methods for genome assembly and haplotype phasing,2018
G16B,G16B30/00,The disclosure provides methods to assemble genomes of eukaryotic or prokaryotic organisms. The disclosure further provides methods for haplotype phasing and meta-genomics assemblies.,9910955,Methods for genome assembly and haplotype phasing,2018
G16B,G16B20/00,"The present invention provides methods for conducting screens using nucleic acid elements (e.g., interfering RNAs) to confidently identify hit genetic elements. The present invention further comprises constructing vectors that contain two or more nucleic acid elements to knock down all pairwise combinations of the hit genetic elements identified from the screen. Following quantitation of the single and double-knockdown phenotypes, genetic interactions between all gene pairs can be calculated. Genes can then be clustered according to the similarity of the pattern of their interactions with all of the other genes to obtain a genetic interaction map, which can advantageously be used to predict functional associations between genes and identify drug targets for therapy such as combination cancer therapy.",10144927,Methods for genome-wide screening and construction of genetic interaction maps,2018
G16B,G16B20/00,Methods of identifying allele-specific changes in genomic DNA copy number are disclosed. Methods for identifying homozygous deletions and genetic amplifications are disclosed. An array of probes designed to detect presence or absence of a plurality of different sequences is also disclosed. The probes are designed to hybridize to sequences that are predicted to be present in a reduced complexity sample. The methods may be used to detect copy number changes in cancerous tissue compared to normal tissue. The methods may be used to diagnose cancer and other diseases associated with chromosomal anomalies.,10108777,Methods for identifying DNA copy number changes,2018
G16B,G16B20/00,"The present disclosure provides methods for determining the ploidy status of a chromosome in a gestating fetus from genotypic data measured from a mixed sample of DNA comprising DNA from both the mother of the fetus and from the fetus, and optionally from genotypic data from the mother and father. The ploidy state is determined by using a joint distribution model to create a plurality of expected allele distributions for different possible fetal ploidy states given the parental genotypic data, and comparing the expected allelic distributions to the pattern of measured allelic distributions measured in the mixed sample, and choosing the ploidy state whose expected allelic distribution pattern most closely matches the observed allelic distribution pattern. The mixed sample of DNA may be preferentially enriched at a plurality of polymorphic loci in a way that minimizes the allelic bias, for example using massively multiplexed targeted PCR.",10017812,Methods for non-invasive prenatal ploidy calling,2018
G16B,G16B30/00,"Disclosed herein are methods for determining the copy number of a chromosome in a fetus in the context of non-invasive prenatal diagnosis. In an embodiment, the measured genetic data from a sample of genetic material that contains both fetal DNA and maternal DNA is analyzed, along with the genetic data from the biological parents of the fetus, and the copy number of the chromosome of interest is determined. In an embodiment, the maternal serum is measured using a single-nucleotide polymorphism (SNP) microarray, along with parental genomic data, and the determination of the chromosome copy number is used to make clinical decisions pertaining to the fetus.",10061889,Methods for non-invasive prenatal ploidy calling,2018
G16B,G16B30/00,"Disclosed herein are methods for determining the copy number of a chromosome in a fetus in the context of non-invasive prenatal diagnosis. In an embodiment, the measured genetic data from a sample of genetic material that contains both fetal DNA and maternal DNA is analyzed, along with the genetic data from the biological parents of the fetus, and the copy number of the chromosome of interest is determined. In an embodiment, the maternal serum is measured using a single-nucleotide polymorphism (SNP) microarray, along with parental genomic data, and the determination of the chromosome copy number is used to make clinical decisions pertaining to the fetus.",10061890,Methods for non-invasive prenatal ploidy calling,2018
G16B,G16B25/00,"The present disorders disclosure provides method for processing or analyzing a sample of thyroid tissue of a subject, to generate a classification of the sample of thyroid tissue as positive or negative for thyroid cancer. The present disclosure also provides algorithms and methods of classifying cancer, for example, thyroid cancer, methods of determining molecular profiles, and methods of analyzing results, which may be used to provide a diagnosis.",10114924,Methods for processing or analyzing sample of thyroid tissue,2018
G16B,G16B50/00,"The invention generally relates to methods for assessing the health of a tissue by characterizing circulating nucleic acids in a biological sample. According to certain embodiments, methods for assessing the health of a tissue include the steps of detecting a sample level of RNA in a biological sample, comparing the sample level of RNA to a reference level of RNA specific to the tissue, determining whether a difference exists between the sample level and the reference level, and characterizing the tissue as abnormal if a difference is detected.",10155986,Methods for profiling and quantitating cell-free RNA,2018
G16B,G16B10/00,The present invention generally relates to methods of generating antibodies against a species of pathogen that involve identifying the pathogen that is most genetically representative of member of pathogen species and using the identified pathogen to generate an antibody.,10000557,Methods for raising antibodies,2018
G16B,G16B20/00,"A method of storing information using monomers such as nucleotides is provided including converting a format of information into a plurality of bit sequences of a bit stream with each having a corresponding bit barcode, converting the plurality of bit sequences to a plurality of corresponding oligonucleotide sequences using one bit per base encoding, synthesizing the plurality of corresponding oligonucleotide sequences on a substrate having a plurality of reaction locations, and storing the synthesized plurality of corresponding oligonucleotide sequences.",9928869,Methods for retrievable information storage using nucleic acids,2018
